a	21204	0.10386531406
a t i	4023	0.019706194985
n a	3453	0.0169141166501
s a t i	2013	0.00986044506708
s ū	1862	0.00912078922748
p a	1760	0.00862115415701
g a	1702	0.00833704794047
a t e	1283	0.00628462544514
c a t i	1145	0.0056086485851
p i	1117	0.00547149385988
s ā	1109	0.00543230679553
m a s	1051	0.00514820057899
p	1037	0.00507962321638
y ā	1029	0.00504043615203
m a n	952	0.00466326065766
c	931	0.00456039461374
k a t i	844	0.00413423528893
y a s	771	0.00377665332674
n i	760	0.00372277111326
p r	712	0.00348764872716
v a n t	704	0.00344846166281
n u	681	0.0033357988528
s a t e	655	0.00320844089366
j ā	618	0.00302720072104
j a t i	601	0.0029439282093
k a s	595	0.00291453791104
h a t i	590	0.00289004599582
d r a	552	0.00270390744015
s y a	542	0.00265492360972
v a n a	527	0.00258144786406
k t i	508	0.00248837858623
r t i	505	0.0024736834371
n t	504	0.00246878505405
a r a	496	0.0024295979897
y a m	477	0.00233652871187
m a t	477	0.00233652871187
r u	452	0.00221406913578
m a n t i	441	0.0021601869223
a r i	427	0.00209160955968
a t a	394	0.00192996291924
c a t e	370	0.00181240172619
y a t	366	0.00179280819402
m a m	350	0.00171443406532
a s a	326	0.00159687287226
p r a t e	322	0.00157727934009
s v a t i	320	0.001567482574
p u r	295	0.00144502299791
a n a s	281	0.0013764456353
m a n ā	272	0.0013323601879
n t i	271	0.00132746180486
t a t i	266	0.00130296988964
t y a	264	0.00129317312355
k a t	254	0.00124418929311
p u	241	0.00118051031355
m a n a s	232	0.00113642486615
a t r	229	0.00112172971702
s a t a	227	0.00111193295093
s a v a	226	0.00110703456789
c h a t i	220	0.00107764426963
k a m	215	0.00105315235441
e t	215	0.00105315235441
a s y a	210	0.00102866043919
m u	207	0.00101396529006
h o t i	200	0.000979676608751
n y a	195	0.000955184693533
p u t i	195	0.000955184693533
h a t e	185	0.000906200863095
m a r	185	0.000906200863095
c a k s a	183	0.000896404097008
s u g a	182	0.000891505713964
b	175	0.000857217032658
d i s	167	0.000818029968307
r t a	161	0.000788639670045
s y u	159	0.000778842903957
a s ā	151	0.000739655839607
ī	146	0.000715163924389
p r a n a	144	0.000705367158301
o s	142	0.000695570392214
g i	141	0.00069067200917
d i n	140	0.000685773626126
h a n t	139	0.000680875243082
p u t	131	0.000641688178732
r t e	130	0.000636789795688
v a n i	130	0.000636789795688
b ā	128	0.000626993029601
bh a g a	128	0.000626993029601
t ā t i	127	0.000622094646557
h a n a	126	0.000617196263513
n a n t	125	0.00061229788047
p a y a	125	0.00061229788047
m i t i	121	0.000592704348295
b r h a	120	0.000587805965251
bh ū m i	119	0.000582907582207
s m	116	0.000568212433076
gh o s	116	0.000568212433076
v a m a	115	0.000563314050032
p r a t a	114	0.000558415666988
g i r	114	0.000558415666988
s a s t i	113	0.000553517283945
a j a	113	0.000553517283945
c a n t	110	0.000538822134813
s a t r	110	0.000538822134813
p s	103	0.000504533453507
p t i	103	0.000504533453507
n a n a	102	0.000499635070463
v y a t i	100	0.000489838304376
k a t a	99	0.000484939921332
v i ḍ	98	0.000480041538288
s v a t e	97	0.000475143155244
i y ā	97	0.000475143155244
a t u	97	0.000475143155244
s r ī	97	0.000475143155244
s v a n a	96	0.000470244772201
c a n a	96	0.000470244772201
m a h	95	0.000465346389157
v r t i	94	0.000460448006113
ā d i	92	0.000450651240026
a r ā	87	0.000426159324807
s r t i	87	0.000426159324807
r t r	85	0.000416362558719
a n ā t i	85	0.000416362558719
i n a s	84	0.000411464175676
a r u	84	0.000411464175676
s v y a	83	0.000406565792632
dh a t	82	0.000401667409588
c a t r	81	0.000396769026544
ī s e	81	0.000396769026544
a n a m	79	0.000386972260457
s ṭ a	78	0.000382073877413
y a n	78	0.000382073877413
p u r g a	77	0.000377175494369
m a dh ā	77	0.000377175494369
a t r a	76	0.000372277111326
s a v i	75	0.000367378728282
p a n t	75	0.000367378728282
r u t	75	0.000367378728282
a k t	74	0.000362480345238
dh ū	73	0.000357581962194
a h i	73	0.000357581962194
p t	71	0.000347785196107
s m ā	70	0.000342886813063
p a n a	70	0.000342886813063
j a n a s	69	0.000337988430019
i s v a	69	0.000337988430019
a p a	68	0.000333090046975
a dh	68	0.000333090046975
v ā v a	68	0.000333090046975
p r i s	68	0.000333090046975
i y a s	68	0.000333090046975
